Date,USDINR
6/19/2000,44.675
6/16/2000,44.7
6/15/2000,44.7
6/14/2000,44.705
6/13/2000,44.75
6/12/2000,44.81
6/9/2000,44.765
6/8/2000,44.76
6/7/2000,44.755
6/6/2000,44.675
6/5/2000,44.675
6/2/2000,44.64
6/1/2000,44.58
5/31/2000,44.575
5/30/2000,44.58
5/29/2000,44.5025
5/26/2000,44.4
5/25/2000,44.065
5/24/2000,44.175
5/23/2000,44.03
5/22/2000,44.025
5/19/2000,43.98
5/18/2000,43.98
5/17/2000,43.99
5/16/2000,43.965
5/15/2000,43.99
5/12/2000,43.95
5/11/2000,43.9
5/10/2000,44.05
5/9/2000,43.695
5/8/2000,43.665
5/5/2000,43.6425
5/4/2000,43.665
5/3/2000,43.665
5/2/2000,43.6703
5/1/2000,43.665
4/28/2000,43.67
4/27/2000,43.676
4/26/2000,43.6771
4/25/2000,43.65
4/24/2000,43.6664
4/21/2000,43.642
4/20/2000,43.6625
4/19/2000,43.662
4/18/2000,43.661
4/17/2000,43.664
4/14/2000,43.662
4/13/2000,43.645
4/12/2000,43.645
4/11/2000,43.645
4/10/2000,43.64
4/7/2000,43.65
4/6/2000,43.645
4/5/2000,43.65
4/4/2000,43.645
4/3/2000,43.63
3/31/2000,43.62
3/30/2000,43.605
3/29/2000,43.615
3/28/2000,43.615
3/27/2000,43.615
3/24/2000,43.62
3/23/2000,43.585
3/22/2000,43.605
3/21/2000,43.6
3/20/2000,43.595
3/17/2000,43.56
3/16/2000,43.575
3/15/2000,43.58
3/14/2000,43.585
3/13/2000,43.565
3/10/2000,43.605
3/9/2000,43.605
3/8/2000,43.585
3/7/2000,43.6
3/6/2000,43.6
3/3/2000,43.605
3/2/2000,43.625
3/1/2000,43.63
2/29/2000,43.62
2/28/2000,43.64
2/25/2000,43.6195
2/24/2000,43.645
2/23/2000,43.63
2/22/2000,43.625
2/21/2000,43.625
2/18/2000,43.64
2/17/2000,43.585
2/16/2000,43.62
2/15/2000,43.63
2/14/2000,43.62
2/11/2000,43.66
2/10/2000,43.655
2/9/2000,43.625
2/8/2000,43.64
2/7/2000,43.64
2/4/2000,43.63
2/3/2000,43.63
2/2/2000,43.62
2/1/2000,43.63
1/31/2000,43.635
1/28/2000,43.64
1/27/2000,43.585
1/26/2000,43.595
1/25/2000,43.62
1/24/2000,43.64
1/21/2000,43.572
1/20/2000,43.61
1/19/2000,43.565
1/18/2000,43.535
1/17/2000,43.545
1/14/2000,43.53
1/13/2000,43.56
1/12/2000,43.545
1/11/2000,43.525
1/10/2000,43.54
1/7/2000,43.55
1/6/2000,43.54
1/5/2000,43.49
1/4/2000,43.505
1/3/2000,43.53
12/31/1999,43.55
12/30/1999,43.5575
12/29/1999,43.5
12/28/1999,43.53
12/27/1999,43.53
12/24/1999,43.53
12/23/1999,43.55
12/22/1999,43.535
12/21/1999,43.53
12/20/1999,43.515
12/17/1999,43.4945
12/16/1999,43.5
12/15/1999,43.56
12/14/1999,43.56
12/13/1999,43.51
12/10/1999,43.48
12/9/1999,43.49
12/8/1999,43.445
12/7/1999,43.4637
12/6/1999,43.4225
12/3/1999,43.44
12/2/1999,43.4025
12/1/1999,43.4
11/30/1999,43.4125
11/29/1999,43.3975
11/26/1999,43.4
11/25/1999,43.39
11/24/1999,43.4038
11/23/1999,43.41
11/22/1999,43.3775
11/19/1999,43.3775
11/18/1999,43.42
11/17/1999,43.3963
11/16/1999,43.4175
11/15/1999,43.3787
11/12/1999,43.4
11/11/1999,43.3913
11/10/1999,43.44
11/9/1999,43.44
11/8/1999,43.4175
11/5/1999,43.415
11/4/1999,43.4087
11/3/1999,43.3975
11/2/1999,43.395
11/1/1999,43.395
10/29/1999,43.38
10/28/1999,43.3862
10/27/1999,43.3725
10/26/1999,43.3875
10/25/1999,43.3775
10/22/1999,43.43
10/21/1999,43.43
10/20/1999,43.385
10/19/1999,43.39
10/18/1999,43.3887
10/15/1999,43.45
10/14/1999,43.43
10/13/1999,43.445
10/12/1999,43.435
10/11/1999,43.37
10/8/1999,43.505
10/7/1999,43.54
10/6/1999,43.59
10/5/1999,43.595
10/4/1999,43.59
10/1/1999,43.595
9/30/1999,43.62
9/29/1999,43.5825
9/28/1999,43.5825
9/27/1999,43.5725
9/24/1999,43.57
9/23/1999,43.59
9/22/1999,43.55
9/21/1999,43.5575
9/20/1999,43.55
9/17/1999,43.545
9/16/1999,43.57
9/15/1999,43.5225
9/14/1999,43.525
9/13/1999,43.55
9/10/1999,43.525
9/9/1999,43.515
9/8/1999,43.53
9/7/1999,43.54
9/6/1999,43.475
9/3/1999,43.4925
9/2/1999,43.525
9/1/1999,43.51
8/31/1999,43.48
8/30/1999,43.5
8/27/1999,43.53
8/26/1999,43.51
8/25/1999,43.525
8/24/1999,43.52
8/23/1999,43.5163
8/20/1999,43.57
8/19/1999,43.425
8/18/1999,43.42
8/17/1999,43.415
8/16/1999,43.42
8/13/1999,43.47
8/12/1999,43.46
8/11/1999,43.49
8/10/1999,43.44
8/9/1999,43.415
8/6/1999,43.47
8/5/1999,43.41
8/4/1999,43.375
8/3/1999,43.345
8/2/1999,43.34
7/30/1999,43.3
7/29/1999,43.3
7/28/1999,43.34
7/27/1999,43.3
7/26/1999,43.28
7/23/1999,43.275
7/22/1999,43.27
7/21/1999,43.225
7/20/1999,43.21
7/19/1999,43.22
7/16/1999,43.24
7/15/1999,43.27
7/14/1999,43.245
7/13/1999,43.24
7/12/1999,43.24
7/9/1999,43.35
7/8/1999,43.41
7/7/1999,43.32
7/6/1999,43.26
7/5/1999,43.285
7/2/1999,43.3925
7/1/1999,43.38
6/30/1999,43.37
6/29/1999,43.37
6/28/1999,43.365
6/25/1999,43.36
6/24/1999,43.32
6/23/1999,43.24
6/22/1999,43.2025
6/21/1999,43.17
6/18/1999,43.16
6/17/1999,43.18
6/16/1999,43.16
6/15/1999,43.28
6/14/1999,43.07
6/11/1999,43.07
6/10/1999,43.04
6/9/1999,43.05
6/8/1999,42.975
6/7/1999,42.975
6/4/1999,42.9688
6/3/1999,42.935
6/2/1999,42.95
6/1/1999,42.9
5/31/1999,42.85
5/28/1999,43.01
5/27/1999,43.05
5/26/1999,42.82
5/25/1999,42.745
5/24/1999,42.7425
5/21/1999,42.76
5/20/1999,42.795
5/19/1999,42.775
5/18/1999,42.7375
5/17/1999,42.735
5/14/1999,42.76
5/13/1999,42.7375
5/12/1999,42.7
5/11/1999,42.77
5/10/1999,42.76
5/7/1999,42.76
5/6/1999,42.85
5/5/1999,42.755
5/4/1999,42.74
5/3/1999,42.74
4/30/1999,42.8
4/29/1999,42.8025
4/28/1999,42.81
4/27/1999,42.82
4/26/1999,42.82
4/23/1999,42.83
4/22/1999,42.7
4/21/1999,42.79
4/20/1999,42.85
4/19/1999,42.83
4/16/1999,42.72
4/15/1999,42.79
4/14/1999,42.75
4/13/1999,42.775
4/12/1999,42.67
4/9/1999,42.66
4/8/1999,42.68
4/7/1999,42.675
4/6/1999,42.65
4/5/1999,42.44
4/2/1999,42.425
4/1/1999,42.415
3/31/1999,42.43
3/30/1999,42.43
3/29/1999,42.4
3/26/1999,42.4
3/25/1999,42.4
3/24/1999,42.425
3/23/1999,42.39
3/22/1999,42.345
3/19/1999,42.4
3/18/1999,42.425
3/17/1999,42.42
3/16/1999,42.425
3/15/1999,42.435
3/12/1999,42.445
3/11/1999,42.43
3/10/1999,42.395
3/9/1999,42.47
3/8/1999,42.5
3/5/1999,42.52
3/4/1999,42.51
3/3/1999,42.53
3/2/1999,42.48
3/1/1999,42.51
2/26/1999,42.507
2/25/1999,42.55
2/24/1999,42.55
2/23/1999,42.43
2/22/1999,42.375
2/19/1999,42.42
2/18/1999,42.47
2/17/1999,42.495
2/16/1999,42.49
2/15/1999,42.45
2/12/1999,42.44
2/11/1999,42.465
2/10/1999,42.425
2/9/1999,42.465
2/8/1999,42.45
2/5/1999,42.45
2/4/1999,42.47
2/3/1999,42.45
2/2/1999,42.49
2/1/1999,42.49
1/29/1999,42.49
1/28/1999,42.5
1/27/1999,42.49
1/26/1999,42.47
1/25/1999,42.45
1/22/1999,42.5
1/21/1999,42.49
1/20/1999,42.5
1/19/1999,42.45
1/18/1999,42.5
1/15/1999,42.49
1/14/1999,42.5
1/13/1999,42.48
1/12/1999,42.55
1/11/1999,42.5
1/8/1999,42.515
1/7/1999,42.51
1/6/1999,42.5
1/5/1999,42.525
1/4/1999,42.55
1/1/1999,42.465
12/31/1998,42.49
